startdepot,returndepot,numOrders,LIFO,maxOrder,radius,stop,detour
B01FE15XQH,B0FFGPRVIT,1201,0,5,40,400,10
# orders
id,origin,org_city,destination,dest_city,distance,duration,pallet,dayo,to,dayd,td,LTL
1,B0FFL9Q85P,Nanjing,B0FFHFSCFH,Suzhou,231.231,2.8,17,day 0,12:00,day 0,24:00,6416.379598
2,B0FFHCRHH3,Changzhou,B0FFGO36Q6,Shanghai,201.507,2.61666666666667,9,day 0,12:00,day 0,24:00,3396.906846
3,B0FFJN8WFQ,Wuxi,B02000JJN1,Suzhou,57.249,1.05,15,day 0,12:00,day 0,24:00,5661.51141
4,B0FFGTI293,Changzhou,B0FFKDRXE8,Shanghai,242.986,3.16666666666667,10,day 0,08:00,day 0,20:00,3774.34094
5,B0FFHJD9U9,Wuxi,B0FFHNXOVT,Suzhou,116.216,1.73333333333333,13,day 0,08:00,day 0,20:00,4906.643222
6,B0FFK7ZQFN,Wuxi,B0FFGO36Q6,Shanghai,154.146,2.15,19,day 0,08:00,day 0,20:00,7171.247786
7,B0FFL9Q85P,Nanjing,B0FFH62FC9,Shanghai,307.258,3.65,19,day 0,08:00,day 0,20:00,7171.247786
8,B0FFH3869T,Zhenjiang,B0IG9RDYYV,Suzhou,222.388,2.8,7,day 0,12:00,day 0,24:00,2642.038658
9,B0FFF4HNKG,Yangzhou,B00156ODDT,Shanghai,250.13,3.36666666666667,17,day 0,12:00,day 0,24:00,6416.379598
10,B0FFG0GSMW,Yangzhou,B0FFGJ1NAK,Suzhou,259.618,3.58333333333333,14,day 0,12:00,day 0,24:00,5284.077316
11,B0FFJN8WFQ,Wuxi,B0FFG94S3Z,Shanghai,138.437,1.88333333333333,8,day 0,12:00,day 0,24:00,3019.472752
12,B0H1TCJ4IO,Yangzhou,B00156ODDT,Shanghai,254.397,3.35,18,day 0,08:00,day 0,20:00,6793.813692
13,B0FFK4CQ2L,Changzhou,B0FFGJ1NAK,Suzhou,95.555,1.51666666666667,7,day 0,12:00,day 0,24:00,2642.038658
14,B0FFJN8WFQ,Wuxi,B00156GGDT,Shanghai,141.033,2.01666666666667,16,day 0,12:00,day 0,24:00,6038.945504
15,B0FFGTI293,Changzhou,B0GDDXZDXN,Suzhou,150.229,1.93333333333333,5,day 0,12:00,day 0,24:00,1887.17047
16,B0FFF4HNKG,Yangzhou,B0FFK7ZQFN,Wuxi,146.474,1.98333333333333,19,day 0,08:00,day 0,20:00,7171.247786
17,B0FFHLH9SB,Zhenjiang,B0FFKZGWZ9,Suzhou,190.83,2.48333333333333,18,day 0,08:00,day 0,20:00,6793.813692
18,B01FE15XQH,Wuxi,B0FFHY6PN3,Suzhou,84.47,1.48333333333333,10,day 0,12:00,day 0,24:00,3774.34094
19,B0FFL9Q85P,Nanjing,B01FE0J0V7,Wuxi,154.003,2.06666666666667,6,day 0,08:00,day 0,20:00,2264.604564
20,B0G3AZBRXL,Yangzhou,B0FFF4JOKL,Suzhou,242.21,3.16666666666667,7,day 0,12:00,day 0,24:00,2642.038658
21,B0G0ZLYTOF,Nanjing,B0IG9RDYYV,Suzhou,222.226,3.18333333333333,8,day 0,12:00,day 0,24:00,3019.472752
22,B0G13KYBJL,Nanjing,B0FFGJ1NAK,Suzhou,240.266,2.95,16,day 0,12:00,day 0,24:00,6038.945504
23,B0FFHXJXZR,Changzhou,B0FFKZGWZ9,Suzhou,193.024,2.45,18,day 0,12:00,day 0,24:00,6793.813692
24,B0202150WR,Yangzhou,B0FFKZGWZ9,Suzhou,214.423,2.7,8,day 0,08:00,day 0,20:00,3019.472752
25,B0FFHXJXZR,Changzhou,B0FFFU612V,Wuxi,96.372,1.33333333333333,15,day 0,08:00,day 0,20:00,5661.51141
26,B0FFGYNGHQ,Changzhou,B0FFHF2VI7,Wuxi,55.714,1.31666666666667,6,day 0,08:00,day 0,20:00,2264.604564
27,B0FFK83QI3,Nanjing,B0FFHF2VI7,Wuxi,157.775,2.13333333333333,10,day 0,12:00,day 0,24:00,3774.34094
28,B0FFL9CGXN,Nanjing,B02000JJN1,Suzhou,221.867,3.01666666666667,12,day 0,08:00,day 0,20:00,4529.209128
29,B0FFK83QI3,Nanjing,B0FFJN8WFQ,Wuxi,174.813,2.15,18,day 0,08:00,day 0,20:00,6793.813692
30,B0FFLC9J93,Nanjing,B0FFJ1CPHP,Shanghai,311.683,4.43333333333333,20,day 0,08:00,day 0,20:00,7548.68188
31,B0G13KYBJL,Nanjing,B02001C3PG,Suzhou,220.645,2.7,6,day 0,12:00,day 0,24:00,2264.604564
32,B0FFLC9J93,Nanjing,B01FE15UUN,Wuxi,235.962,3.23333333333333,8,day 0,12:00,day 0,24:00,3019.472752
33,B0FFFRS0IH,Nanjing,B02000JR6M,Suzhou,192.371,2.43333333333333,7,day 0,12:00,day 0,24:00,2642.038658
34,B0FFH70JG8,Nanjing,B02000JJN1,Suzhou,242.472,2.85,4,day 0,08:00,day 0,20:00,1509.736376
35,B0FFF8Z69A,Changzhou,B02001C3PG,Suzhou,102.27,1.71666666666667,11,day 0,08:00,day 0,20:00,4151.775034
36,B0FFHXJXZR,Changzhou,B0FFHNXOVT,Suzhou,202.625,2.46666666666667,13,day 0,08:00,day 0,20:00,4906.643222
37,B0FFIS83Q7,Zhenjiang,B0FFHJD9U9,Wuxi,85.402,1.46666666666667,5,day 0,12:00,day 0,24:00,1887.17047
38,B0FFGZQ43R,Wuxi,B0IG9RDYYV,Suzhou,67.749,1.16666666666667,7,day 0,08:00,day 0,20:00,2642.038658
39,B0GUAXEBYM,Changzhou,B02000JR6M,Suzhou,76.053,1.3,4,day 0,12:00,day 0,24:00,1509.736376
40,B0GUCU8FLD,Zhenjiang,B0I6TYMZJG,Suzhou,237.249,2.83333333333333,13,day 0,08:00,day 0,20:00,4906.643222
41,B0FFJN8WFQ,Wuxi,B0FFHNXOVT,Suzhou,94.129,1.45,17,day 0,12:00,day 0,24:00,6416.379598
42,B0FFH3869T,Zhenjiang,B0FFFOM198,Suzhou,192.844,2.6,12,day 0,08:00,day 0,20:00,4529.209128
43,B0FFGTI293,Changzhou,B02001C3PG,Suzhou,98.349,1.51666666666667,6,day 0,12:00,day 0,24:00,2264.604564
44,B0H1TCJ4IO,Yangzhou,B0FFFU612V,Wuxi,126.885,1.71666666666667,18,day 0,12:00,day 0,24:00,6793.813692
45,B0FFGTI293,Changzhou,B0FFGPRVIT,Shanghai,197.341,2.53333333333333,5,day 0,12:00,day 0,24:00,1887.17047
46,B0FFH70JG8,Nanjing,B0FFH6WPC3,Shanghai,319.597,3.81666666666667,9,day 0,12:00,day 0,24:00,3396.906846
47,B0FFHXJXZR,Changzhou,B00156GGDT,Shanghai,259.649,3.15,19,day 0,12:00,day 0,24:00,7171.247786
48,B01FE0J0V7,Wuxi,B00156ODDT,Shanghai,141.191,1.9,14,day 0,12:00,day 0,24:00,5284.077316
49,B01FE15UUN,Wuxi,B0FFGIBTXI,Suzhou,76.845,1.31666666666667,13,day 0,12:00,day 0,24:00,4906.643222
50,B0HDRHT0UU,Nanjing,B0FFFTQ4U7,Wuxi,209.147,2.7,20,day 0,12:00,day 0,24:00,7548.68188
51,B0FFHE4XO4,Changzhou,B0GDDXZDXN,Suzhou,136.44,1.98333333333333,17,day 0,12:00,day 0,24:00,6416.379598
52,B0FFIS83Q7,Zhenjiang,B0FFJ1CPHP,Shanghai,202.448,2.7,6,day 0,08:00,day 0,20:00,2264.604564
53,B0FFF8Z69A,Changzhou,B0FFFTQ4U7,Wuxi,88.27,1.58333333333333,7,day 0,12:00,day 0,24:00,2642.038658
54,B00190CNHV,Nanjing,B02000JR6M,Suzhou,193.971,2.4,7,day 0,12:00,day 0,24:00,2642.038658
55,B0G1AO0IBH,Nanjing,B0FFLCF954,Shanghai,261.025,3.51666666666667,10,day 0,08:00,day 0,20:00,3774.34094
56,B020215DUP,Yangzhou,B0FFL7OZ0J,Wuxi,165.814,2.43333333333333,20,day 0,08:00,day 0,20:00,7548.68188
57,B0G0ZLYTOF,Nanjing,B0FFHDQA5M,Suzhou,220.822,3.08333333333333,6,day 0,12:00,day 0,24:00,2264.604564
58,B0FFF4HNKG,Yangzhou,B0FFHFSCFH,Suzhou,199.729,2.78333333333333,13,day 0,12:00,day 0,24:00,4906.643222
59,B0GKC6MA4E,Yangzhou,B0FFFTQ4U7,Wuxi,173.309,2.43333333333333,5,day 0,12:00,day 0,24:00,1887.17047
60,B0FFH1DRA5,Nanjing,B0FFH61OBO,Suzhou,254.744,2.98333333333333,11,day 0,12:00,day 0,24:00,4151.775034
61,B0FFG2575E,Zhenjiang,B0FFL37B6B,Suzhou,217.603,2.75,10,day 0,12:00,day 0,24:00,3774.34094
62,B0FFGYNGHQ,Changzhou,B0FFH0WGKS,Suzhou,125.914,1.73333333333333,16,day 0,08:00,day 0,20:00,6038.945504
63,B0FFFRXR3L,Yangzhou,B02000JR6M,Suzhou,258.606,3.7,11,day 0,12:00,day 0,24:00,4151.775034
64,B0GKC6MA4E,Yangzhou,B00156GGDT,Shanghai,316.58,4.2,9,day 0,08:00,day 0,20:00,3396.906846
65,B0FFL9Q85P,Nanjing,B0G2MKTPMP,Shanghai,282.489,3.3,6,day 0,08:00,day 0,20:00,2264.604564
66,B020216GML,Yangzhou,B01FE0J0V7,Wuxi,117.851,1.73333333333333,18,day 0,12:00,day 0,24:00,6793.813692
67,B01FE15UUN,Wuxi,B0FFKDRXE8,Shanghai,163.883,2.33333333333333,19,day 0,12:00,day 0,24:00,7171.247786
68,B020216GML,Yangzhou,B0FFKDRXE8,Shanghai,304.186,4.06666666666667,12,day 0,08:00,day 0,20:00,4529.209128
69,B0FFK4CQ2L,Changzhou,B0FFI9JCED,Shanghai,156.543,2.25,11,day 0,12:00,day 0,24:00,4151.775034
70,B0FFH1DRA5,Nanjing,B0FFFA2AO6,Shanghai,297.333,3.5,6,day 0,08:00,day 0,20:00,2264.604564
71,B0FFFU612V,Wuxi,B0FFH61OBO,Suzhou,117.564,1.66666666666667,5,day 0,12:00,day 0,24:00,1887.17047
72,B0FFJONTQ7,Changzhou,B0FFI9JCED,Shanghai,172.658,2.36666666666667,12,day 0,08:00,day 0,20:00,4529.209128
73,B0202150WR,Yangzhou,B0FFG94S3Z,Shanghai,273.722,3.55,17,day 0,12:00,day 0,24:00,6416.379598
74,B00190CNHV,Nanjing,B0G2MKTPMP,Shanghai,282.658,3.4,18,day 0,08:00,day 0,20:00,6793.813692
75,B0FFITJD3C,Wuxi,B0FFGIBTXI,Suzhou,99.74,1.51666666666667,15,day 0,08:00,day 0,20:00,5661.51141
76,B0FFG9F43K,Changzhou,B0FFHY6PN3,Suzhou,83.387,1.3,18,day 0,12:00,day 0,24:00,6793.813692
77,B0202173FW,Yangzhou,B0FFLCF954,Shanghai,280.922,3.71666666666667,19,day 0,12:00,day 0,24:00,7171.247786
78,B0H1TCJ4IO,Yangzhou,B0FFFOM198,Suzhou,173.097,2.55,12,day 0,08:00,day 0,20:00,4529.209128
