startdepot,returndepot,numOrders,LIFO,maxOrder,radius,stop,detour
B01FE15XQH,B0FFGPRVIT,1057,0,5,40,800,5
# orders
id,origin,org_city,destination,dest_city,distance,duration,pallet,dayo,to,dayd,td,LTL
1,B0FFK7ZQFN,Wuxi,B0FFL37B6B,Suzhou,117.127,1.68333333333333,12,day 0,12:00,day 0,24:00,4529.209128
2,B0FFG9F43K,Changzhou,B0FFHDQA5M,Suzhou,98.014,1.38333333333333,18,day 0,08:00,day 0,20:00,6793.813692
3,B0FFK7ZQFN,Wuxi,B0FFJ1CPHP,Shanghai,103.458,1.41666666666667,8,day 0,12:00,day 0,24:00,3019.472752
4,B0FFIS83Q7,Zhenjiang,B0FFHJD9U9,Wuxi,85.402,1.46666666666667,5,day 0,12:00,day 0,24:00,1887.17047
5,B0FFK7ZQFN,Wuxi,B0FFGPRVIT,Shanghai,136.864,1.86666666666667,16,day 0,12:00,day 0,24:00,6038.945504
6,B0H1TCJ4IO,Yangzhou,B0FFLCF954,Shanghai,245.602,3.43333333333333,11,day 0,08:00,day 0,20:00,4151.775034
7,B0FFITJD3C,Wuxi,B0FFHD3E8G,Suzhou,55.763,1,13,day 0,12:00,day 0,24:00,4906.643222
8,B0FFG0GSMW,Yangzhou,B0FFF4JOKL,Suzhou,318.305,4.41666666666667,16,day 0,08:00,day 0,20:00,6038.945504
9,B0FFFU612V,Wuxi,B0FFKDRXE8,Shanghai,206.87,2.83333333333333,19,day 0,08:00,day 0,20:00,7171.247786
10,B0HDRHT0UU,Nanjing,B0FFHY6PN3,Suzhou,241.29,2.93333333333333,11,day 0,12:00,day 0,24:00,4151.775034
11,B0FFHE4XO4,Changzhou,B0FFHD3E8G,Suzhou,114.946,1.58333333333333,13,day 0,12:00,day 0,24:00,4906.643222
12,B0FFIS83Q7,Zhenjiang,B0GDDXZDXN,Suzhou,177.82,2.35,11,day 0,12:00,day 0,24:00,4151.775034
13,B0FFFU612V,Wuxi,B0FFJ1CPHP,Shanghai,130.251,1.86666666666667,18,day 0,12:00,day 0,24:00,6793.813692
14,B0FFH1DRA5,Nanjing,B02000JJ21,Suzhou,227.314,2.76666666666667,17,day 0,08:00,day 0,20:00,6416.379598
15,B01FE0J0V7,Wuxi,B0FFHDQA5M,Suzhou,99.139,1.5,4,day 0,08:00,day 0,20:00,1509.736376
16,B0FFK83QI3,Nanjing,B0FFKDRXE8,Shanghai,329.524,3.88333333333333,19,day 0,08:00,day 0,20:00,7171.247786
17,B0202150WR,Yangzhou,B02001C3PG,Suzhou,159.353,2.08333333333333,16,day 0,12:00,day 0,24:00,6038.945504
18,B0FFG2575E,Zhenjiang,B00156D6K6,Shanghai,277.516,3.43333333333333,11,day 0,08:00,day 0,20:00,4151.775034
19,B0FFFU612V,Wuxi,B0I6TYMZJG,Suzhou,127.318,1.66666666666667,14,day 0,08:00,day 0,20:00,5284.077316
20,B0FFH70JG8,Nanjing,B0FFI9JCED,Shanghai,289.771,3.41666666666667,19,day 0,08:00,day 0,20:00,7171.247786
21,B0HDRHT0UU,Nanjing,B0FFL7OZ0J,Wuxi,213.289,2.85,10,day 0,12:00,day 0,24:00,3774.34094
22,B0FFHXJXZR,Changzhou,B0FFK7ZQFN,Wuxi,120.228,1.6,17,day 0,08:00,day 0,20:00,6416.379598
23,B0FFF8Z69A,Changzhou,B0FFFOM198,Suzhou,93.698,1.5,15,day 0,12:00,day 0,24:00,5661.51141
24,B0G0ZLYTOF,Nanjing,B0FFL7OZ0J,Wuxi,178.194,2.85,5,day 0,08:00,day 0,20:00,1887.17047
25,B0G3AZBRXL,Yangzhou,B0FFHDQA5M,Suzhou,197.839,2.46666666666667,7,day 0,12:00,day 0,24:00,2642.038658
26,B0FFH1DRA5,Nanjing,B0FFGJ1NAK,Suzhou,219.034,2.6,18,day 0,08:00,day 0,20:00,6793.813692
27,B0G0NZW2VU,Nanjing,B0GDDXZDXN,Suzhou,231.966,2.55,4,day 0,12:00,day 0,24:00,1509.736376
28,B0G1AO0IBH,Nanjing,B0FFL37B6B,Suzhou,238.638,2.88333333333333,12,day 0,08:00,day 0,20:00,4529.209128
29,B0FFGYNGHQ,Changzhou,B0I6TYMZJG,Suzhou,147.911,1.83333333333333,13,day 0,12:00,day 0,24:00,4906.643222
30,B0FFHJD9U9,Wuxi,B0FFGO36Q6,Shanghai,172.239,2.4,20,day 0,12:00,day 0,24:00,7548.68188
31,B0FFFRXR3L,Yangzhou,B0I6TYMZJG,Suzhou,320.456,4.21666666666667,9,day 0,12:00,day 0,24:00,3396.906846
32,B0FFL9Q85P,Nanjing,B0FFGO36Q6,Shanghai,321.786,3.88333333333333,4,day 0,08:00,day 0,20:00,1509.736376
33,B020216GML,Yangzhou,B0FFHF2VI7,Wuxi,132.438,2.21666666666667,14,day 0,12:00,day 0,24:00,5284.077316
