startdepot,returndepot,numOrders,LIFO,maxOrder,radius,stop,detour
B01FE15XQH,B0FFKHC9PU,1092,1,4,80,800,5
# orders
id,origin,org_city,destination,dest_city,distance,duration,pallet,dayo,to,dayd,td,LTL
1,B0G3AZBRXL,Yangzhou,B0FFM9VWFS,Ningbo,471.858,5.48333333333333,5,day 0,08:00,day 0,20:00,2358.9630875
2,B0H1TCJ4IO,Yangzhou,B0FFKZT863,Hangzhou,324.084,4.55,18,day 0,12:00,day 0,24:00,8492.267115
3,B0FFK83QI3,Nanjing,B0FFHXOBD1,Hangzhou,293.424,3.26666666666667,5,day 0,08:00,day 0,20:00,2358.9630875
4,B0FFH61OBO,Suzhou,B0FFLPWCQK,Hangzhou,165.16,2.16666666666667,12,day 0,08:00,day 0,20:00,5661.51141
5,B0FFHY6PN3,Suzhou,B0FFK7XY6U,Ningbo,252.909,3.23333333333333,15,day 0,12:00,day 0,24:00,7076.8892625
6,B0FFF4JOKL,Suzhou,B0FFKGBPOF,Jiaxing,111.49,1.78333333333333,4,day 0,08:00,day 0,20:00,1887.17047
7,B02000JJ21,Suzhou,B0FFHD6O3A,Jiaxing,96.318,1.35,19,day 0,08:00,day 0,20:00,8964.0597325
8,B0FFFOM198,Suzhou,B0I675OYZQ,Shaoxing,206.67,2.5,16,day 0,12:00,day 0,24:00,7548.68188
9,B0FFHF2VI7,Wuxi,B0FFFA8L2B,Ningbo,275.432,3.33333333333333,9,day 0,08:00,day 0,20:00,4246.1335575
10,B0FFHC9CJ8,Suzhou,B0G25CU48P,Hangzhou,329.384,3.63333333333333,5,day 0,08:00,day 0,20:00,2358.9630875
11,B00190CNHV,Nanjing,B0FFL6KA9D,Jiaxing,273.991,3.08333333333333,13,day 0,08:00,day 0,20:00,6133.3040275
12,B02000JR6M,Suzhou,B0FFHOJIJ7,Hangzhou,158.612,2.2,11,day 0,12:00,day 0,24:00,5189.7187925
13,B0FFFOM198,Suzhou,B0I60OAVXT,Jiaxing,101.862,1.36666666666667,6,day 0,12:00,day 0,24:00,2830.755705
14,B0G0NZW2VU,Nanjing,B0FFLPWCQK,Hangzhou,229.937,2.68333333333333,6,day 0,08:00,day 0,20:00,2830.755705
15,B0FFGYNGHQ,Changzhou,B0FFG4GVOV,Zhoushan,357.422,4.15,12,day 0,08:00,day 0,20:00,5661.51141
16,B0FFH0WGKS,Suzhou,B0FFLPWCQK,Hangzhou,108.483,1.46666666666667,14,day 0,12:00,day 0,24:00,6605.096645
17,B0FFHCRHH3,Changzhou,B0G30DK65S,Ningbo,271.011,3.53333333333333,16,day 0,12:00,day 0,24:00,7548.68188
18,B0FFF8Z69A,Changzhou,B0FFJ01V55,Jiaxing,211.426,2.95,10,day 0,08:00,day 0,20:00,4717.926175
19,B0G3AZBRXL,Yangzhou,B0FFFA8L2B,Ningbo,417.997,4.95,19,day 0,12:00,day 0,24:00,8964.0597325
20,B0G13KYBJL,Nanjing,B0FFLA9ZTX,Hangzhou,335.092,4.63333333333333,17,day 0,12:00,day 0,24:00,8020.4744975
21,B0FFHY6PN3,Suzhou,B0I675OYZQ,Shaoxing,236.801,3.05,11,day 0,12:00,day 0,24:00,5189.7187925
22,B0G0ZLYTOF,Nanjing,B0FFLPWCQK,Hangzhou,282.205,3.16666666666667,11,day 0,12:00,day 0,24:00,5189.7187925
23,B0FFF4JOKL,Suzhou,B0FFFA8L2B,Ningbo,247,3.18333333333333,17,day 0,08:00,day 0,20:00,8020.4744975
24,B0FFGJ1NAK,Suzhou,B0FFLA9ZTX,Hangzhou,180.794,2.28333333333333,17,day 0,08:00,day 0,20:00,8020.4744975
25,B01FE0J0V7,Wuxi,B0FFK7XY6U,Ningbo,281.969,3.4,16,day 0,08:00,day 0,20:00,7548.68188
26,B0G1AO0IBH,Nanjing,B0FFLA9ZTX,Hangzhou,251.504,3.61666666666667,9,day 0,12:00,day 0,24:00,4246.1335575
27,B0GUAXEBYM,Changzhou,B0FFI22X6S,Ningbo,314.592,3.55,14,day 0,12:00,day 0,24:00,6605.096645
28,B0IG9RDYYV,Suzhou,B0FFLO95L8,Jiaxing,120.6,1.78333333333333,15,day 0,08:00,day 0,20:00,7076.8892625
29,B01FE15XQH,Wuxi,B023B15E6D,Hangzhou,316.193,4.15,5,day 0,12:00,day 0,24:00,2358.9630875
30,B0FFG2575E,Zhenjiang,B0GRRBHAKJ,Zhoushan,451.279,5.36666666666667,14,day 0,12:00,day 0,24:00,6605.096645
31,B02001C3PG,Suzhou,B0FFKVXSFY,Ningbo,297.765,3.5,15,day 0,08:00,day 0,20:00,7076.8892625
32,B0FFGTI293,Changzhou,B0GUBCOVO3,Hangzhou,207.648,2.61666666666667,13,day 0,12:00,day 0,24:00,6133.3040275
33,B0FFHCRHH3,Changzhou,B0FFM9VWFS,Ningbo,368.411,4.21666666666667,14,day 0,08:00,day 0,20:00,6605.096645
34,B0FFG0GSMW,Yangzhou,B0I675OYZQ,Shaoxing,427.952,5.88333333333333,16,day 0,08:00,day 0,20:00,7548.68188
35,B0FFFRXR3L,Yangzhou,B0FFHW4GZB,Hangzhou,451.024,5.28333333333333,11,day 0,08:00,day 0,20:00,5189.7187925
36,B0FFL9CGXN,Nanjing,B0FFM9VWFS,Ningbo,481.674,5.75,18,day 0,12:00,day 0,24:00,8492.267115
37,B0FFH0WGKS,Suzhou,B0FFHN6ZU2,Hangzhou,126.138,1.68333333333333,16,day 0,08:00,day 0,20:00,7548.68188
38,B0G0NZW2VU,Nanjing,B0I60OAVXT,Jiaxing,255.439,2.9,7,day 0,08:00,day 0,20:00,3302.5483225
39,B0FFHXJXZR,Changzhou,B0FFMBV9V0,Hangzhou,181.01,2.53333333333333,14,day 0,12:00,day 0,24:00,6605.096645
40,B0FFI8WH5V,Suzhou,B0FFK4YCJ8,Shaoxing,172.788,2.23333333333333,7,day 0,08:00,day 0,20:00,3302.5483225
41,B0FFL9CGXN,Nanjing,B0FFKHC9PU,Ningbo,447.624,5.48333333333333,15,day 0,12:00,day 0,24:00,7076.8892625
42,B0FFHC9CJ8,Suzhou,B0FFFVN7JT,Hangzhou,169.046,2.26666666666667,17,day 0,12:00,day 0,24:00,8020.4744975
43,B0FFK4CQ2L,Changzhou,B0FFL81IUU,Hangzhou,255.543,3.08333333333333,9,day 0,12:00,day 0,24:00,4246.1335575
44,B0FFHDQA5M,Suzhou,B0FFHN6ZU2,Hangzhou,184.911,2.28333333333333,14,day 0,08:00,day 0,20:00,6605.096645
45,B02001C3PG,Suzhou,B0FFJRXFMW,Jiaxing,200.598,2.28333333333333,5,day 0,12:00,day 0,24:00,2358.9630875
46,B0FFHDQA5M,Suzhou,B0HU55O3W8,Ningbo,182.856,2.96666666666667,5,day 0,08:00,day 0,20:00,2358.9630875
47,B0FFL9Q85P,Nanjing,B0FFI2KAV3,Jiaxing,253.885,3.03333333333333,9,day 0,12:00,day 0,24:00,4246.1335575
48,B020216GML,Yangzhou,B0I60OAVXT,Jiaxing,241.663,3.18333333333333,9,day 0,12:00,day 0,24:00,4246.1335575
49,B0FFHFSCFH,Suzhou,B0FFHD26K7,Hangzhou,163.494,2.56666666666667,10,day 0,12:00,day 0,24:00,4717.926175
50,B0IG9RDYYV,Suzhou,B0FFK4YCJ8,Shaoxing,178.207,2.5,5,day 0,08:00,day 0,20:00,2358.9630875
51,B0FFHE4XO4,Changzhou,B0FFG4GVOV,Zhoushan,359.156,4.51666666666667,17,day 0,08:00,day 0,20:00,8020.4744975
52,B02000JJ21,Suzhou,B0GUVDW01P,Jiaxing,104.946,1.46666666666667,5,day 0,08:00,day 0,20:00,2358.9630875
53,B0FFHFSCFH,Suzhou,B0FFHD6O3A,Jiaxing,104.027,1.63333333333333,16,day 0,12:00,day 0,24:00,7548.68188
54,B0FFF8Z69A,Changzhou,B0FFMBV9V0,Hangzhou,214.883,3.11666666666667,14,day 0,12:00,day 0,24:00,6605.096645
55,B0FFF8Z69A,Changzhou,B0FFHN6ZU2,Hangzhou,205.26,2.91666666666667,4,day 0,08:00,day 0,20:00,1887.17047
56,B0FFFRXR3L,Yangzhou,B0FFKGBPOF,Jiaxing,358.62,4.71666666666667,19,day 0,12:00,day 0,24:00,8964.0597325
57,B0FFH70JG8,Nanjing,B0FFL81IUU,Hangzhou,309.158,3.36666666666667,16,day 0,08:00,day 0,20:00,7548.68188
58,B0FFHF2VI7,Wuxi,B0G25CU48P,Hangzhou,349.528,4,12,day 0,12:00,day 0,24:00,5661.51141
59,B0FFLC9J93,Nanjing,B0HGFN3J8T,Jiaxing,314.708,3.95,13,day 0,12:00,day 0,24:00,6133.3040275
60,B01FE15XQH,Wuxi,B0FFITCS2H,Jiaxing,225.375,2.81666666666667,11,day 0,12:00,day 0,24:00,5189.7187925
61,B0FFL9CGXN,Nanjing,B0FFLPWCQK,Hangzhou,278.94,3.13333333333333,7,day 0,08:00,day 0,20:00,3302.5483225
62,B0FFF8Z69A,Changzhou,B0FFHW4GZB,Hangzhou,280.284,3.26666666666667,15,day 0,12:00,day 0,24:00,7076.8892625
63,B0FFK4CQ2L,Changzhou,B0FFK85V4K,Hangzhou,261.602,3.18333333333333,16,day 0,08:00,day 0,20:00,7548.68188
64,B0I6TYMZJG,Suzhou,B0FFLPWCQK,Hangzhou,120.792,1.65,17,day 0,08:00,day 0,20:00,8020.4744975
65,B0FFH70JG8,Nanjing,B0FFI22X6S,Ningbo,439.566,5.33333333333333,10,day 0,08:00,day 0,20:00,4717.926175
66,B0FFITJD3C,Wuxi,B0FFJ01V55,Jiaxing,162.076,1.98333333333333,11,day 0,08:00,day 0,20:00,5189.7187925
67,B01FE15UUN,Wuxi,B023E12FTI,Ningbo,269.193,3.18333333333333,17,day 0,08:00,day 0,20:00,8020.4744975
68,B0FFIS83Q7,Zhenjiang,B0FFJ01V55,Jiaxing,258.872,3.21666666666667,5,day 0,08:00,day 0,20:00,2358.9630875
69,B02000JR6M,Suzhou,B0FFG2I6S2,Ningbo,237.314,2.76666666666667,18,day 0,12:00,day 0,24:00,8492.267115
70,B0GDDXZDXN,Suzhou,B0FFK85V4K,Hangzhou,198.721,2.31666666666667,19,day 0,12:00,day 0,24:00,8964.0597325
71,B0202173FW,Yangzhou,B0HBXZQDWS,Jiaxing,300.903,3.85,15,day 0,12:00,day 0,24:00,7076.8892625
72,B020215DUP,Yangzhou,B0FFLHS22C,Jiaxing,262.212,3.38333333333333,5,day 0,12:00,day 0,24:00,2358.9630875
73,B0FFFRS0IH,Nanjing,B0HGFN3J8T,Jiaxing,277.084,3.05,10,day 0,08:00,day 0,20:00,4717.926175
74,B0FFFRS0IH,Nanjing,B0FFHXOBD1,Hangzhou,274.973,3.13333333333333,16,day 0,08:00,day 0,20:00,7548.68188
75,B0FFGIBTXI,Suzhou,B0FFI22X6S,Ningbo,282.047,3.61666666666667,5,day 0,12:00,day 0,24:00,2358.9630875
76,B0FFI8WH5V,Suzhou,B0FFH1UGLN,Shaoxing,152.077,1.83333333333333,7,day 0,12:00,day 0,24:00,3302.5483225
77,B0FFGIBTXI,Suzhou,B0H135MBEW,Hangzhou,216.79,2.98333333333333,13,day 0,08:00,day 0,20:00,6133.3040275
