startdepot,returndepot,numOrders,LIFO,maxOrder,radius,stop,detour
B01FE15XQH,B0FFKHC9PU,2515,0,5,40,800,5
# orders
id,origin,org_city,destination,dest_city,distance,duration,pallet,dayo,to,dayd,td,LTL
1,B0FFH61OBO,Suzhou,B0FFMBV9V0,Hangzhou,166.082,2.63333333333333,12,day 0,08:00,day 0,20:00,5661.51141
2,B0FFKZGWZ9,Suzhou,B0FFLPWCQK,Hangzhou,207.463,2.55,4,day 0,12:00,day 0,24:00,1887.17047
3,B0FFK4CQ2L,Changzhou,B0FFL81IUU,Hangzhou,255.543,3.08333333333333,9,day 0,12:00,day 0,24:00,4246.1335575
4,B0G1AO0IBH,Nanjing,B0HGFN3J8T,Jiaxing,242.536,2.61666666666667,17,day 0,08:00,day 0,20:00,8020.4744975
5,B0FFF4JOKL,Suzhou,B0GUVDW01P,Jiaxing,152.46,2.26666666666667,10,day 0,08:00,day 0,20:00,4717.926175
6,B0GUCU8FLD,Zhenjiang,B0FFJRXFMW,Jiaxing,308.42,3.63333333333333,14,day 0,08:00,day 0,20:00,6605.096645
7,B0FFHY6PN3,Suzhou,B0FFLK4EPS,Jiaxing,198.796,2.76666666666667,6,day 0,12:00,day 0,24:00,2830.755705
8,B0202150WR,Yangzhou,B0FFG4GVOV,Zhoushan,433.949,5.11666666666667,11,day 0,12:00,day 0,24:00,5189.7187925
9,B0GUAXEBYM,Changzhou,B0I675OYZQ,Shaoxing,228.637,3.5,15,day 0,08:00,day 0,20:00,7076.8892625
10,B0FFH3869T,Zhenjiang,B0FFK85V4K,Hangzhou,326.751,3.75,6,day 0,12:00,day 0,24:00,2830.755705
11,B0FFJN8WFQ,Wuxi,B0FFFVN7JT,Hangzhou,176.953,2.43333333333333,19,day 0,12:00,day 0,24:00,8964.0597325
12,B0FFFTQ4U7,Wuxi,B0FFI22X6S,Ningbo,292.653,3.43333333333333,8,day 0,12:00,day 0,24:00,3774.34094
13,B0FFHY6PN3,Suzhou,B0FFLHS22C,Jiaxing,116.22,1.66666666666667,4,day 0,12:00,day 0,24:00,1887.17047
14,B0FFJONTQ7,Changzhou,B0FFKVXSFY,Ningbo,325.604,3.95,5,day 0,08:00,day 0,20:00,2358.9630875
15,B0FFLC9J93,Nanjing,B0FFLPWCQK,Hangzhou,274.793,3.6,17,day 0,08:00,day 0,20:00,8020.4744975
16,B0IGCZC15I,Suzhou,B0FFH1UGLN,Shaoxing,108.539,1.6,10,day 0,12:00,day 0,24:00,4717.926175
17,B0FFFOM198,Suzhou,B0FFJ01V55,Jiaxing,152.681,1.81666666666667,19,day 0,08:00,day 0,20:00,8964.0597325
18,B0FFI8WH5V,Suzhou,B0FFHW4GZB,Hangzhou,206.64,2.88333333333333,14,day 0,12:00,day 0,24:00,6605.096645
19,B0FFFU612V,Wuxi,B0FFK7XY6U,Ningbo,285.462,3.5,9,day 0,12:00,day 0,24:00,4246.1335575
20,B02000JJ21,Suzhou,B0FFK4YCJ8,Shaoxing,151.873,1.98333333333333,19,day 0,12:00,day 0,24:00,8964.0597325
21,B0GKC6MA4E,Yangzhou,B0FFHOJIJ7,Hangzhou,294.288,3.5,19,day 0,08:00,day 0,20:00,8964.0597325
22,B0FFG0GSMW,Yangzhou,B0FFHXOBD1,Hangzhou,404.962,4.91666666666667,14,day 0,08:00,day 0,20:00,6605.096645
23,B0FFHF2VI7,Wuxi,B0FFFA8L2B,Ningbo,275.432,3.33333333333333,9,day 0,08:00,day 0,20:00,4246.1335575
24,B01FE15UUN,Wuxi,B0I60OAVXT,Jiaxing,128.262,1.7,10,day 0,08:00,day 0,20:00,4717.926175
25,B0FFJN8WFQ,Wuxi,B0FFLHS22C,Jiaxing,110.608,1.58333333333333,16,day 0,12:00,day 0,24:00,7548.68188
26,B01FE15UUN,Wuxi,B0FFFA8L2B,Ningbo,285.276,3.36666666666667,8,day 0,08:00,day 0,20:00,3774.34094
27,B0GKC6MA4E,Yangzhou,B0FFG2I6S2,Ningbo,431.086,5.08333333333333,4,day 0,08:00,day 0,20:00,1887.17047
28,B0FFFTQ4U7,Wuxi,B0FFHXOBD1,Hangzhou,249.576,3,14,day 0,12:00,day 0,24:00,6605.096645
29,B0FFL37B6B,Suzhou,B0FFGQ8EH5,Hangzhou,268.057,3.25,6,day 0,08:00,day 0,20:00,2830.755705
30,B0FFHXJXZR,Changzhou,B0FFH1UGLN,Shaoxing,249.841,2.78333333333333,12,day 0,08:00,day 0,20:00,5661.51141
31,B0FFLC9J93,Nanjing,B0FFKGBPOF,Jiaxing,330.307,4.18333333333333,17,day 0,12:00,day 0,24:00,8020.4744975
32,B0FFGIBTXI,Suzhou,B0FFJ01V55,Jiaxing,198.898,2.76666666666667,14,day 0,08:00,day 0,20:00,6605.096645
33,B0202150WR,Yangzhou,B0FFJ01V55,Jiaxing,292.285,3.56666666666667,14,day 0,12:00,day 0,24:00,6605.096645
