startdepot,returndepot,numOrders,LIFO,maxOrder,radius,stop,detour
B01FE15XQH,B0FFKHC9PU,3070,0,4,40,400,10
# orders
id,origin,org_city,destination,dest_city,distance,duration,pallet,dayo,to,dayd,td,LTL
1,B0G1AO0IBH,Nanjing,B0FFFVN7JT,Hangzhou,225.123,2.8,17,day 0,08:00,day 0,20:00,8020.4744975
2,B02000JR6M,Suzhou,B023E12FTI,Ningbo,228.887,2.7,11,day 0,12:00,day 0,24:00,5189.7187925
3,B0FFL9CGXN,Nanjing,B0FFKGBPOF,Jiaxing,291.935,3.75,14,day 0,12:00,day 0,24:00,6605.096645
4,B0FFK7ZQFN,Wuxi,B0FFKGBPOF,Jiaxing,159.607,2.1,13,day 0,08:00,day 0,20:00,6133.3040275
5,B0FFGIBTXI,Suzhou,B0FFHXOBD1,Hangzhou,264.314,3.46666666666667,8,day 0,08:00,day 0,20:00,3774.34094
6,B0FFL7OZ0J,Wuxi,B0FFHOJIJ7,Hangzhou,193.521,2.8,19,day 0,12:00,day 0,24:00,8964.0597325
7,B0FFKZGWZ9,Suzhou,B0FFM9VWFS,Ningbo,339.502,4.08333333333333,11,day 0,12:00,day 0,24:00,5189.7187925
8,B0FFHLH9SB,Zhenjiang,B0FFLHS22C,Jiaxing,222.3,2.81666666666667,7,day 0,12:00,day 0,24:00,3302.5483225
9,B0FFHF2VI7,Wuxi,B0FFJ01V55,Jiaxing,169.237,2.15,7,day 0,12:00,day 0,24:00,3302.5483225
10,B0FFHFSCFH,Suzhou,B0FFHOJIJ7,Hangzhou,158.329,2.2,9,day 0,12:00,day 0,24:00,4246.1335575
11,B0FFH4SOJP,Nanjing,B0FFLHS22C,Jiaxing,257.326,2.9,7,day 0,12:00,day 0,24:00,3302.5483225
12,B0FFFRXR3L,Yangzhou,B0FFL81IUU,Hangzhou,430.205,5.08333333333333,17,day 0,12:00,day 0,24:00,8020.4744975
13,B01FE15XQH,Wuxi,B0FFKGBPOF,Jiaxing,187.939,2.55,11,day 0,12:00,day 0,24:00,5189.7187925
14,B0FFG0GSMW,Yangzhou,B0FFK7XY6U,Ningbo,478.194,6.06666666666667,10,day 0,08:00,day 0,20:00,4717.926175
15,B0FFGZQ43R,Wuxi,B0I675OYZQ,Shaoxing,220.496,2.66666666666667,8,day 0,12:00,day 0,24:00,3774.34094
16,B0FFH61OBO,Suzhou,B0GUVDW01P,Jiaxing,144.622,2.1,18,day 0,12:00,day 0,24:00,8492.267115
17,B02000JJ21,Suzhou,B0GRRBHAKJ,Zhoushan,275.47,3.41666666666667,5,day 0,08:00,day 0,20:00,2358.9630875
18,B0FFH1DRA5,Nanjing,B0I60OAVXT,Jiaxing,281.526,3.26666666666667,9,day 0,12:00,day 0,24:00,4246.1335575
19,B0FFH61OBO,Suzhou,B0FFM9VWFS,Ningbo,293.023,3.51666666666667,9,day 0,08:00,day 0,20:00,4246.1335575
20,B0GKC6MA4E,Yangzhou,B0FFI22X6S,Ningbo,435.896,5.1,18,day 0,08:00,day 0,20:00,8492.267115
21,B0FFHD3E8G,Suzhou,B0FFFA8L2B,Ningbo,233.893,2.76666666666667,6,day 0,12:00,day 0,24:00,2830.755705
22,B0FFKZGWZ9,Suzhou,B0FFG2I6S2,Ningbo,277.985,3.45,17,day 0,12:00,day 0,24:00,8020.4744975
23,B0FFGTI293,Changzhou,B0FFHN6ZU2,Hangzhou,219.09,2.98333333333333,7,day 0,08:00,day 0,20:00,3302.5483225
24,B0FFL37B6B,Suzhou,B0FFKZT863,Hangzhou,195.355,3.55,15,day 0,12:00,day 0,24:00,7076.8892625
25,B0FFL9CGXN,Nanjing,B0FFG2I6S2,Ningbo,420.157,5.1,19,day 0,12:00,day 0,24:00,8964.0597325
26,B02001C3PG,Suzhou,B023B15E6D,Hangzhou,302.626,3.35,19,day 0,08:00,day 0,20:00,8964.0597325
27,B0FFG2575E,Zhenjiang,B023D040HU,Jiaxing,244.118,3.28333333333333,12,day 0,12:00,day 0,24:00,5661.51141
28,B0FFIS83Q7,Zhenjiang,B0FFMBV9V0,Hangzhou,256.304,3.41666666666667,9,day 0,08:00,day 0,20:00,4246.1335575
29,B0FFKZGWZ9,Suzhou,B0FFG4GVOV,Zhoushan,321.11,3.96666666666667,10,day 0,08:00,day 0,20:00,4717.926175
30,B00190CNHV,Nanjing,B0FFHXOBD1,Hangzhou,273.164,3.1,10,day 0,12:00,day 0,24:00,4717.926175
31,B01FE0J0V7,Wuxi,B0G25CU48P,Hangzhou,350.508,3.8,8,day 0,12:00,day 0,24:00,3774.34094
